PROJECT_ID,cnt.x,mean_no3.x,SAMPLE_ID,SAMP_DATE,LABNO,WUWN,GROUP_ID,YEAR,COUNTY,TOWNSHIP,TOWN,RANGE,RANGE_DIR,SECTION,QS,QQS,pH_Qual,pH,pH_Rel,Cond_Qual,Conductivity,Cond_Rel,Alk_Qual,Alkalinity,Alk_Rel,Thard_Qual,Total.Hardness,Thard_Rel,NO3_Qual,Nitrate,NO3_Rel,Cl_Qual,Chloride,Cl_Rel,SI_Qual,SI,SI_Rel,Bact_Qual,Bacteria,Bact_Rel,Ecoli_Qual,Ecoli,Ecoli_Rel,Tri_Qual,Triazine,Tri_Rel,DACT_Qual,DACT,DACT_Rel,As_Qual,Arsenic,As_Rel,Ca_Qual,Calcium,Ca_Rel,Cu_Qual,Copper,Cu_Rel,Fe_Qual,Iron,Fe_Rel,K_Qual,Potassium,K_Rel,Mg_Qual,Magnesium,Mg_Rel,Mn_Qual,Manganese,Mn_Rel,Na_Qual,Sodium,Na_Rel,Pb_Qual,Lead,Pb_Rel,SO4_Qual,Sulfate,SO4_Rel,Zn_Qual,Zinc,Zn_Rel,COMMENT,PROJECT_ID,LONGITUDE,LATITUDE,cnt.y,cnt_Thard,THard,cnt,mean_no3.y,DATE,X..i...1.x,NO3_PVALUE,NO3_SLOPE,mean_Cl.y,CL_PVALUE,CL_SLOPE
11515,15,2.186666667,57878,8/16/2004,28204012,,258,2004,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,7.83,1,NA,733,1,,340,1,,400,1,,1,1,,7,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,400,1,2.186666667,8/16/2004,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,60702,8/15/2005,28505140,,273,2005,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,7.61,1,NA,622,1,,328,1,,404,1,,2.2,1,,9,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,404,1,2.186666667,8/15/2005,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,64527,11/13/2006,51606093,,289,2006,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,2.5,1,,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,1,1,1,2.186666667,11/13/2006,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,66174,6/11/2007,21107077,,297,2007,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,7.76,1,NA,665,1,,324,1,,396,1,,2.4,1,,14.5,1,NA,0.7,1,NA,0,1,NA,NA,NA,<,0.05,1,,NA,NA,<,0.003,1,,81.1,1,,0.116,1,,0.007,1,,2.3,1,,46.2,1,,0.006,1,,5.9,1,<,0.002,1,NA,56.5,1,,0.025,1,,11515,-88.22329331,44.08781837,1,0,396,1,2.186666667,6/11/2007,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,68996,4/7/2008,5408059,,310,2008,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,8.27,1,NA,681,1,,308,1,,380,1,,3.4,1,,9.2,1,NA,1.2,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,380,1,2.186666667,4/7/2008,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,73100,6/29/2009,22109057,,329,2009,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,7.65,1,NA,689,1,,324,1,,368,1,,3,1,,10,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,368,1,2.186666667,6/29/2009,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,85709,6/17/2013,253-13-23,,384,2013,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,7.91,1,NA,838,1,,328,1,,440,1,,0.9,1,,46.9,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,440,1,2.186666667,6/17/2013,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,88849,6/9/2014,190-14-92,LI078,396,2014,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,7.85,1,NA,669,1,,316,1,,372,1,,2.1,1,,13.4,1,NA,0.6,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,372,1,2.186666667,6/9/2014,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,92660,6/29/2015,15-231-90,,411,2015,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,7.89,1,NA,815,1,,324,1,,448,1,,0.6,1,,57.1,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,448,1,2.186666667,6/29/2015,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,99241,6/5/2017,17-249-34,,435,2017,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,7.6,1,NA,687,1,,299,1,,378,1,,2.4,1,,13.9,1,NA,0.3,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.003,1,,70.7,1,,0.23,1,,0.015,1,,1.7,1,,35.7,1,,0.002,1,,23.7,1,,0.007,1,NA,40.5,1,,0.256,1,,11515,-88.22329331,44.08781837,1,0,378,1,2.186666667,6/5/2017,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,108110,3/25/2019,1900125-AC,,472,2019,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,7.91,1,NA,714,1,,319,1,,351,1,,2.2,1,,19.9,1,NA,0.6,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,351,1,2.186666667,3/25/2019,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,123836,9/13/2021,2100536-BY,,552,2021,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,8.3,1,NA,682,1,,324,1,,354,1,,3.4,1,,11.2,1,NA,1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,354,1,2.186666667,9/13/2021,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,127304,5/9/2022,2200231-CZ,,570,2022,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,8.19,1,NA,663,1,,326,1,,360,1,,2.8,1,,11,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,360,1,2.186666667,5/9/2022,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,134747,5/8/2023,2300244-CE,,604,2023,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,8.34,1,NA,678,1,,319,1,,380,1,,2.6,1,,13.3,1,NA,1.1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,380,1,2.186666667,5/8/2023,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11515,15,2.186666667,143933,5/6/2024,2400263-FL,,639,2024,CALUMET,CHILTON,19,19,E,27,SW,NW,NA,8.19,1,NA,671,1,,282,1,,413,1,,1.3,1,,29.1,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11515,-88.22329331,44.08781837,1,0,413,1,2.186666667,5/6/2024,df1$Nitrate,0.7280732,0.021428571,18.96428571,0.100518173,0.7
11517,11,8.690909091,73078,6/29/2009,22109035,RD010,329,2009,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,7.89,1,NA,804,1,,308,1,,408,1,,10.2,1,,31.6,1,NA,0.9,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,408,1,8.690909091,6/29/2009,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,82781,6/25/2012,276-12-65,RD010,371,2012,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,7.74,1,NA,750,1,,312,1,,396,1,,9.7,1,,31.8,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,396,1,8.690909091,6/25/2012,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,88850,6/9/2014,190-14-93,RD010,396,2014,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,7.84,1,NA,760,1,,308,1,,396,1,,9.6,1,,29.6,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,396,1,8.690909091,6/9/2014,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,92678,6/29/2015,15-231-109,RD010,411,2015,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,7.79,1,NA,725,1,,296,1,,396,1,,10,1,,31.9,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,396,1,8.690909091,6/29/2015,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,96295,6/27/2016,16-274-42,RD010,426,2016,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,8.19,1,NA,753,1,,312,1,,401,1,,9.2,1,,29.7,1,NA,0.9,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,401,1,8.690909091,6/27/2016,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,103840,5/7/2018,18-157-10,RO010,452,2018,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,7.86,1,NA,777,1,,312,1,,403,1,,8.8,1,,29.3,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,403,1,8.690909091,5/7/2018,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,108184,3/25/2019,1900125-DD,RD010,472,2019,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,7.91,1,NA,768,1,,322,1,,395,1,,8.3,1,,28.1,1,NA,0.6,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,395,1,8.690909091,3/25/2019,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,117608,9/21/2020,2000456-CP,RD010,515,2020,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,8.46,1,NA,746,1,,321,1,,379,1,,7.6,1,,27.3,1,NA,1.2,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,379,1,8.690909091,9/21/2020,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,122213,6/28/2021,2100332-11,RD010,544,2021,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,8.04,1,NA,773,1,,326,1,,392,1,,7.9,1,,28.7,1,NA,0.8,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,392,1,8.690909091,6/28/2021,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,131868,12/12/2022,2200685-19,RD010,595,2022,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,7.77,1,NA,776,1,,322,1,,402,1,,7.2,1,,28.9,1,NA,0.5,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,402,1,8.690909091,12/12/2022,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11517,11,8.690909091,135001,6/20/2023,2300236-19,RO010,606,2023,CALUMET,CHILTON,18,19,E,15,SW,SW,NA,8.15,1,NA,792,1,,315,1,,412,1,,7.1,1,,29.1,1,NA,0.9,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11517,-88.22177878,44.02225072,1,0,412,1,8.690909091,6/20/2023,df1$Nitrate,0.000186381,-0.325,29.63636364,0.042960146,-0.3625
11519,4,9.425,57892,8/16/2004,28204029,,258,2004,CALUMET,CHILTON,18,19,E,15,NW,SW,NA,7.83,1,NA,811,1,,298,1,,408,1,,11.2,1,,31,1,NA,0.8,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11519,-88.22277606,44.02949964,1,0,408,1,9.425,8/16/2004,df1$Nitrate,0.308179547,-1.016666667,27.8,0.308179547,-1.7
11519,4,9.425,103870,5/7/2018,18-157-42,,452,2018,CALUMET,CHILTON,18,19,E,15,NW,SW,NA,7.55,1,NA,751,1,,298,1,,396,1,,10.1,1,,27.5,1,NA,0.2,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11519,-88.22277606,44.02949964,1,0,396,1,9.425,5/7/2018,df1$Nitrate,0.308179547,-1.016666667,27.8,0.308179547,-1.7
11519,4,9.425,117602,9/21/2020,2000456-CJ,,515,2020,CALUMET,CHILTON,18,19,E,15,NW,SW,NA,8.5,1,NA,734,1,,313,1,,373,1,,8,1,,25.3,1,NA,1.2,1,NA,1,1,NA,0,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11519,-88.22277606,44.02949964,1,0,373,1,9.425,9/21/2020,df1$Nitrate,0.308179547,-1.016666667,27.8,0.308179547,-1.7
11519,4,9.425,127290,5/9/2022,2200231-CL,,570,2022,CALUMET,CHILTON,18,19,E,15,NW,SW,NA,7.66,1,NA,734,1,,320,1,,385,1,,8.4,1,,27.4,1,NA,0.4,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11519,-88.22277606,44.02949964,1,0,385,1,9.425,5/9/2022,df1$Nitrate,0.308179547,-1.016666667,27.8,0.308179547,-1.7
11520,10,9.3,51596,8/4/2002,205-02-142,,232,2002,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,7.64,1,NA,727,1,,283,1,,336,1,,15.7,1,,22.5,1,NA,0.5,1,NA,1,1,NA,1,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11520,-88.22392949,44.03671579,1,0,336,1,9.3,8/4/2002,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11520,10,9.3,57946,8/16/2004,28204090,,258,2004,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,7.69,1,NA,712,1,,286,1,,324,1,,13.3,1,,19.5,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11520,-88.22392949,44.03671579,1,0,324,1,9.3,8/16/2004,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11520,10,9.3,60635,8/15/2005,28505029,,273,2005,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,7.46,1,NA,709,1,,332,1,,420,1,,11,1,,36.5,1,NA,0.5,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11520,-88.22392949,44.03671579,1,0,420,1,9.3,8/15/2005,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11520,10,9.3,64474,11/13/2006,51606036,,289,2006,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,5.5,1,,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11520,-88.22392949,44.03671579,1,1,1,1,9.3,11/13/2006,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11520,10,9.3,66192,6/11/2007,21107096,PT062,297,2007,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,7.57,1,NA,657,1,,332,1,,396,1,,8.7,1,,29.8,1,NA,0.5,1,NA,0,1,NA,NA,NA,,0.2,1,,NA,NA,<,0.003,1,,79.8,1,,0.031,1,,0.012,1,,6.5,1,,46.6,1,<,0.001,1,,7.3,1,,0.002,1,NA,24,1,,0.051,1,,11520,-88.22392949,44.03671579,1,0,396,1,9.3,6/11/2007,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11520,10,9.3,68991,4/7/2008,5408050,PT062,310,2008,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,8.4,1,NA,720,1,,280,1,,360,1,,15,1,,20.9,1,NA,1.3,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11520,-88.22392949,44.03671579,1,0,360,1,9.3,4/7/2008,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11520,10,9.3,73132,6/29/2009,22109090,PT062,329,2009,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,7.69,1,NA,764,1,,328,1,,400,1,,6.5,1,,22.3,1,NA,0.7,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11520,-88.22392949,44.03671579,1,0,400,1,9.3,6/29/2009,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11520,10,9.3,108155,3/25/2019,1900125-BX,PT062,472,2019,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,7.77,1,NA,757,1,,290,1,,345,1,,7.8,1,,49.8,1,NA,0.4,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11520,-88.22392949,44.03671579,1,0,345,1,9.3,3/25/2019,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11520,10,9.3,117528,9/21/2020,2000456-82,PT062,515,2020,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,8.18,1,NA,814,1,,392,1,,402,1,,5.2,1,,23.3,1,NA,1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11520,-88.22392949,44.03671579,1,0,402,1,9.3,9/21/2020,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11520,10,9.3,127226,5/9/2022,2200231-91,,570,2022,CALUMET,CHILTON,18,19,E,16,NE,NE,NA,8.41,1,NA,782,1,,371,1,,382,1,,4.3,1,,43.5,1,NA,1.2,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11520,-88.22392949,44.03671579,1,0,382,1,9.3,5/9/2022,df1$Nitrate,0.012266061,-1.125,29.78888889,0.251452187,0.983333333
11522,6,8.983333333,67236,8/20/2007,38607077,,302,2007,CALUMET,BROTHERTOWN,18,19,E,28,,,NA,8.12,1,NA,762,1,,284,1,,400,1,,15.5,1,,35.8,1,NA,1.1,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,0.004,1,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11522,-88.22332767,44.0001269,1,0,400,1,8.983333333,8/20/2007,df1$Nitrate,1,-0.533333333,32.21666667,0.707114231,-1.925
11522,6,8.983333333,80316,8/30/2011,416-11-36,,359,2011,CALUMET,BROTHERTOWN,18,19,E,28,,,NA,7.92,1,NA,810,1,,324,1,<,NA,5,,3.5,1,,47.8,1,NA,-1.3,5,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11522,-88.22332767,44.0001269,1,1,1,1,8.983333333,8/30/2011,df1$Nitrate,1,-0.533333333,32.21666667,0.707114231,-1.925
11522,6,8.983333333,92649,6/29/2015,15-231-79,,411,2015,CALUMET,BROTHERTOWN,18,19,E,28,,,NA,7.99,1,NA,692,1,,288,1,,372,1,,10.1,1,,27.6,1,NA,0.6,1,NA,0,1,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11522,-88.22332767,44.0001269,1,0,372,1,8.983333333,6/29/2015,df1$Nitrate,1,-0.533333333,32.21666667,0.707114231,-1.925
11522,6,8.983333333,122206,6/27/2021,2100332-04,RD054,544,2021,CALUMET,BROTHERTOWN,18,19,E,28,SE,NW,NA,8.04,1,NA,734,1,,202,1,,373,1,,7.9,1,,23.2,1,NA,0.5,1,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11522,-88.22332767,44.0001269,1,0,373,1,8.983333333,6/27/2021,df1$Nitrate,1,-0.533333333,32.21666667,0.707114231,-1.925
11522,6,8.983333333,131861,12/12/2022,2200685-11,RD054,595,2022,CALUMET,BROTHERTOWN,18,19,E,28,SE,NW,NA,7.65,4,NA,754,4,,323,4,,388,4,,8.4,1,,28.1,1,NA,0.4,4,NA,NA,NA,NA,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,,NA,NA,NA,NA,NA,,NA,NA,,11522,-88.22332767,44.0001269,1,0,388,1,8.983333333,12/12/2022,df1$Nitrate,1,-0.533333333,32.21666667,0.707114231,-1.925
